date,price,volume,returns
2023-02-19,81.83428441940241,30709.090952763065,-0.03476080310725468
2023-02-20,82.40762426474957,10420.32456863287,0.0069816793878959005
2023-02-21,81.81628562079347,103896.65431128614,-0.007201645608326331
2023-02-22,80.75645318435414,24727.58334860205,-0.013038440006119175
2023-02-23,81.7913424740725,71632.00025666323,0.012733525776817358
2023-02-24,83.53714562590099,23565.0151299668,0.02111999044991902
2023-02-25,85.15022019867558,172948.28962231588,0.019125602382323973
2023-02-26,83.7748332063724,127432.34081335487,-0.01628435046445277
2023-02-27,83.29998716848465,17172.007249615966,-0.005684247517024291
2023-02-28,83.895641532366,58195.9446043641,0.00712526862807128
2023-03-01,85.59137907228069,41997.94424773755,0.020010902542447185
2023-03-02,84.81743147725382,86563.3294604394,-0.0090834847569058
2023-03-03,84.5453352235281,8392.35573891257,-0.0032131795332763424
2023-03-04,82.73652842653615,43741.45069473487,-0.021626699480120564
2023-03-05,80.82101917905592,63476.46503747081,-0.023424132481613416
2023-03-06,82.18621493676623,3794.320087034405,0.01675051644788396
2023-03-07,84.48824287181093,6746.246042660169,0.02762480057141646
2023-03-08,84.40884415170444,2866.2728958907373,-0.000940202431606677
2023-03-09,86.16317158634513,16824.529092380428,0.020570657957840483
2023-03-10,86.83203002451584,45140.8218003396,0.007732720500952683
2023-03-11,85.76175558378418,98948.72365864486,-0.012402395092102485
2023-03-12,86.42708237569455,23720.49640094261,0.007727912110168279
2023-03-13,89.17152939441803,112264.7887853879,0.031260731329319384
2023-03-14,89.15222399520917,5540.824203026078,-0.00021652078219903064
2023-03-15,92.03216760156174,4010.2848818992993,0.031792873116280124
2023-03-16,87.37797614312215,20836.307588267526,-0.05189490208179489
2023-03-17,88.87059401216376,32340.171913694405,0.016938050087504476
2023-03-18,89.06997111515908,21317.96134318525,0.0022409413647634267
2023-03-19,88.58318961467606,2786.545400676513,-0.005480147009317357
2023-03-20,88.79029217526721,20148.395985060662,0.002335215530710046
2023-03-21,85.37266293306325,5976.142067239237,-0.03925137829201786
2023-03-22,85.04091602085742,43030.84868894711,-0.003893437756750239
2023-03-23,85.69330978634225,31780.184515410794,0.0076422514302349285
2023-03-24,88.3081708068447,8605.185052747158,0.030057880894830323
2023-03-25,87.44125824564043,13175.747165603467,-0.009865404365472948
2023-03-26,86.08174443842118,7637.201185841419,-0.015669872057863753
2023-03-27,85.26484369983139,20688.244155324563,-0.009535140871690731
2023-03-28,86.88368438273741,57247.675644787865,0.018808042354041484
2023-03-29,87.50056803752376,8219.576398264104,0.00707502219319369
2023-03-30,86.62167570939387,36462.75164104617,-0.010095204075340777
2023-03-31,87.55922572191669,12961.547668311003,0.010765348662267122
2023-04-01,87.77326722619041,9967.919525774334,0.0024415509869608076
2023-04-02,89.53502420093174,19790.744146662753,0.019872899810657783
2023-04-03,88.33079655910352,7822.485935451675,-0.013541061877547047
2023-04-04,87.79772382625978,12661.873805423078,-0.006053242931955364
2023-04-05,87.15545931202425,6648.337533351121,-0.0073421630626431525
2023-04-06,84.68369784319792,157113.7167912661,-0.028770298962642372
2023-04-07,85.2293211250218,22817.05477971623,0.006422405541291521
2023-04-08,85.71832454432759,10941.022019119719,0.005721105443597787
2023-04-09,85.76996559466451,27281.93145900342,0.0006022691328492181
2023-04-10,85.41119243799015,19686.176153478722,-0.004191742667502949
2023-04-11,83.06884620790534,17659.52188508606,-0.027807414841008286
2023-04-12,82.41412399256663,40707.46215853115,-0.007912906455307182
2023-04-13,81.89210102061847,46981.430648962996,-0.00635429033053539
2023-04-14,80.6288877564664,12958.391536803654,-0.01554554538443238
2023-04-15,80.40941569443441,12384.262091877044,-0.002725714233320183
2023-04-16,81.10237918208279,16729.824484273722,0.008581017136290768
2023-04-17,84.26242323152526,2204.1094643597585,0.0382237180242106
2023-04-18,84.59943358461422,4840.672507076673,0.003991556256636779
2023-04-19,85.07885898742241,86411.34615809616,0.00565100781445528
2023-04-20,84.99476453364913,114115.6530435918,-0.0009889183153233422
2023-04-21,81.8357538353916,17170.77277988952,-0.03787542430598083
2023-04-22,81.83327609012979,39204.89784722222,-3.0277508984337565e-05
2023-04-23,81.97288839421046,30069.004054821777,0.0017046041988205288
2023-04-24,86.15546574744086,478724.62164600735,0.049764842249705725
2023-04-25,85.86756660964113,67479.21553435462,-0.0033472192956224504
2023-04-26,86.43019838228363,19381.65750805993,0.00653094684667225
2023-04-27,86.41341220892556,8471.471974642023,-0.00019423539410486624
2023-04-28,84.45926413733804,4418.491732041472,-0.02287356075239064
2023-04-29,86.45515093700851,26996.5304767179,0.02335645629030041
2023-04-30,87.80903975739878,10338.69834473147,0.015538660653735483
2023-05-01,89.25389782314646,5312.1200485515465,0.01632063894086094
2023-05-02,87.68907714717807,11538.298848923301,-0.017687749095894777
2023-05-03,90.2292117461327,7468.518982227042,0.028555886218721984
2023-05-04,87.77846600536536,119031.28480611731,-0.027537021255845617
2023-05-05,88.85922274762798,53190.748346708424,0.012237141876005405
2023-05-06,92.88502732773718,21851.55486110813,0.044309112516199574
2023-05-07,91.10855763309834,96755.6627495194,-0.019310726502613767
2023-05-08,90.12754033095422,23798.273324753263,-0.010825954592055438
2023-05-09,90.35251106220713,9308.80307535671,0.0024930273017528246
2023-05-10,89.49200540242629,101025.07953933558,-0.009569513082323984
2023-05-11,86.80255246885889,37756.39120099745,-0.030513268621322656
2023-05-12,86.96513463872674,7806.826683036103,0.0018712594961205467
2023-05-13,85.17953562407456,18208.819105127597,-0.0207460742745221
2023-05-14,86.03318220172486,9176.321971356783,0.009971848612703631
2023-05-15,84.50786244380741,5525.8937004124355,-0.01788848468467607
2023-05-16,87.2121158770376,55613.29373047371,0.0314986881003508
2023-05-17,85.89951638180574,148659.93194210675,-0.015165065846724743
2023-05-18,85.39068062222263,5439.445617889972,-0.005941230324113512
2023-05-19,86.83478697530728,38675.79521449208,0.016770344347393395
2023-05-20,84.76561920254602,11491.437029662044,-0.024117286328679106
2023-05-21,85.19470000166561,13532.840178362763,0.005049198692082589
2023-05-22,87.4950377592698,12180.676428958806,0.02664285508564856
2023-05-23,84.76921241586716,9283.642228697423,-0.03164966469122455
2023-05-24,85.12536845946825,23121.579269200345,0.004192677170646085
2023-05-25,85.61176786841611,9595.503512247835,0.005697655884968469
2023-05-26,87.00444473283277,28867.071377209235,0.0161364574355462
2023-05-27,84.92089635062545,20947.23405355676,-0.02423901421756164
2023-05-28,82.74892802176288,17344.868069744087,-0.025909132261685525
2023-05-29,83.65907347496126,8887.813412965414,0.010938831312337954
2023-05-30,84.19955064956025,12372.464399489329,0.006439693464663721
2023-05-31,84.66475857133152,46882.10034487854,0.005509857006917533
2023-06-01,85.29607213033127,36348.826083445834,0.007428964189939517
2023-06-02,84.18593893619989,8287.01205222715,-0.013100494431569817
2023-06-03,84.62019800655244,24326.761154223936,0.0051450739432200715
2023-06-04,85.16022096320846,46694.754937250145,0.006361449465973625
2023-06-05,83.99417123233286,4148.884238481328,-0.013787028360527356
2023-06-06,87.2312725311816,37924.78717168665,0.03781549022289513
2023-06-07,88.10590483990131,11354.577448734437,0.009976658418235751
2023-06-08,86.07452450725516,38971.9980532679,-0.023326069944052973
2023-06-09,87.25584560830106,10267.520510653338,0.013631072172676595
2023-06-10,85.6141800150237,3623.218141746502,-0.01899363340454643
2023-06-11,87.01605273979945,4326.255049460407,0.016241692074849042
2023-06-12,89.10046269642113,23111.484712502166,0.023671911580148083
2023-06-13,87.6937719179538,28558.86005800337,-0.01591364636703421
2023-06-14,89.44450737759092,8916.719375375093,0.019767522584886437
2023-06-15,90.23108783882012,41714.01568116295,0.008755618538729967
2023-06-16,91.7727328219113,4181.728420297571,0.0169412031998898
2023-06-17,95.36876224690106,20618.009106897407,0.03843585965307895
2023-06-18,94.94932448023283,6561.560929723633,-0.00440776232005741
2023-06-19,93.57550022301463,11477.72973679386,-0.014574723287149791
2023-06-20,91.97145993967641,23095.62931156603,-0.017290288592510465
2023-06-21,90.52826344193356,9316.913047319566,-0.015816205699308767
2023-06-22,90.43397902874368,14994.585612708963,-0.0010420341882820823
2023-06-23,91.09866140623076,60252.10624797243,0.007323039496332871
2023-06-24,91.64999561767299,12370.973125442233,0.006033815986600381
2023-06-25,93.2254349315919,50802.05634934593,0.017043664980720477
2023-06-26,93.29631672257217,7117.36709039964,0.0007600378375581404
2023-06-27,96.09634777496697,37414.14714979206,0.02957068154314634
2023-06-28,95.6368469519386,93112.9564547366,-0.004793136664759122
2023-06-29,101.03445098061702,1860.0441442116014,0.05490338333179238
2023-06-30,102.35783952686131,9927.904866836163,0.013013346955300124
2023-07-01,100.66838049284969,39225.10000737576,-0.01664315112832565
2023-07-02,98.58448569776968,17978.908753762924,-0.020917849961222246
2023-07-03,99.59015871923322,31925.03806964558,0.010149448304863706
2023-07-04,99.19564339748534,12040.302140624262,-0.003969255706517017
2023-07-05,100.67264414263136,24018.743590831487,0.014780009881841838
2023-07-06,101.68083697773696,18851.028705212597,0.009964752491470897
2023-07-07,101.58361780660898,70811.87996063588,-0.0009565782531374555
2023-07-08,99.9276481598844,28407.851389001567,-0.016435874361368098
2023-07-09,96.99403300777414,30871.93081153391,-0.029796944493717295
2023-07-10,96.17978131930329,14590.458021731794,-0.008430299041340421
2023-07-11,97.89026810142595,13526.334607521705,0.017627975886469447
2023-07-12,98.35948809725662,14291.808388970385,0.004781874882604079
2023-07-13,95.98714126891848,32677.829904509537,-0.02441477557423976
2023-07-14,96.36835266865181,14458.178494068467,0.00396361851702364
2023-07-15,97.16243868428462,29430.14761150575,0.008206347594576736
2023-07-16,95.50771740722371,175501.13667460124,-0.01717714872402266
2023-07-17,95.84972082729307,52634.37505499981,0.0035745021189105583
2023-07-18,96.009364276386,15898.443142244278,0.0016641743689199979
2023-07-19,93.88647365446391,73219.27040219214,-0.02235940595661246
2023-07-20,94.60800316257927,14646.030571468875,0.007655747206965666
2023-07-21,95.72291950393918,2869.4494607270335,0.011715690527364687
2023-07-22,97.86791739356495,8037.824082847447,0.02216102486350554
2023-07-23,100.0024643253834,3392.1122162116567,0.02157604104069806
2023-07-24,97.33332632328681,15498.313894010797,-0.027053387359141822
2023-07-25,95.57248270218514,22435.916730316385,-0.018256500798302457
2023-07-26,96.61032756599586,117763.93069568902,0.010800705344173196
2023-07-27,97.65700251974343,30544.116916505223,0.010775719018244177
2023-07-28,98.71750821152654,17692.559645785397,0.010800953726120957
2023-07-29,106.67821305761494,50483.68941354136,0.07755462981309441
2023-07-30,107.95718991836804,2413.57587171684,0.01191781021386334
2023-07-31,110.49232612348226,27878.59748264521,0.02321131280361198
2023-08-01,112.67708883280443,47613.194342916715,0.019580035269864047
2023-08-02,114.2117214926991,5021.147409612991,0.01352782502611596
2023-08-03,113.55059938111098,69130.6895245592,-0.005805384892806911
2023-08-04,115.34503393103661,30899.534791906997,0.015679384409865344
2023-08-05,113.63271252732179,14540.775511750726,-0.014956504290751436
2023-08-06,113.15234030654491,41472.33536030193,-0.0042363721348001775
2023-08-07,112.11529754299426,213350.76148767187,-0.009207270956582069
2023-08-08,112.35519836233038,26419.727267276867,0.0021374827877264514
2023-08-09,117.73760220833486,28232.260326925967,0.04679317133347018
2023-08-10,113.47847080597482,13913.83712333775,-0.03684530385183497
2023-08-11,115.1042613663156,9415.90566717195,0.014225203807490271
2023-08-12,111.50662662894489,50530.67297607288,-0.03175431742379304
2023-08-13,110.51435073918132,9357.338437724427,-0.00893863731578867
2023-08-14,113.00413324213949,23660.593866047682,0.022279011939347327
2023-08-15,113.20609372230888,13661.57672969541,0.0017856003819092553
2023-08-16,110.8474686769779,35560.11152055058,-0.021054895558586122
2023-08-17,109.32761604152242,30750.517589963812,-0.013806074185199364
2023-08-18,110.8791623693732,62164.5353103339,0.014091954978693517
2023-08-19,109.32593485201639,13226.57842412419,-0.014107332634342733
2023-08-20,109.85516541684515,16816.655359025805,0.004829171791639497
2023-08-21,110.01032851546772,8277.003487368158,0.0014114367980762755
2023-08-22,108.64028096699552,14125.073222907897,-0.012532006952116337
2023-08-23,113.45668473766383,32122.130429140558,0.043378881786506514
2023-08-24,114.96175550889302,46957.049226963914,0.013178380446360225
2023-08-25,110.4537256143556,8758.979448425798,-0.04000285173315214
2023-08-26,110.92183308739374,52554.495518998774,0.004229086295388553
2023-08-27,109.51812027476835,85445.82760069011,-0.01273572929536776
2023-08-28,111.4569797069611,33304.07041634986,0.01754866669592448
2023-08-29,109.75913350057323,143888.76468096155,-0.015350414768654013
2023-08-30,109.56232228360734,10159.97033044509,-0.0017947288293379802
2023-08-31,110.72983174531765,6344.510924296969,0.010599745579609143
2023-09-01,112.72017161608268,3719.2590640403823,0.01781510388340243
2023-09-02,110.10147735576584,98326.05347829392,-0.023505928141115524
2023-09-03,109.4220514904535,42377.195576449354,-0.006190024716818968
2023-09-04,108.44178996625209,20835.537242255785,-0.008998906223219123
2023-09-05,107.08757379032016,29142.959217314663,-0.012566584651474238
2023-09-06,110.99176741853589,7147.450171414295,0.035809084805621935
2023-09-07,111.95037193609659,254168.31388073417,0.00859963421921911
2023-09-08,109.21713733432188,25064.83588187593,-0.024717679086700903
2023-09-09,111.29621218636181,24572.78465352127,0.018857238941095523
2023-09-10,116.17972542175548,45513.607396997584,0.04294312394025267
2023-09-11,118.66301323756707,35632.35070040601,0.02114930521102294
2023-09-12,115.16895856687867,27553.47729661152,-0.029887399319080268
2023-09-13,114.1160112635228,9991.855044602211,-0.009184681457325027
2023-09-14,117.10298913155144,35294.003541146616,0.025838222983732454
2023-09-15,115.51500180454492,144643.083880479,-0.013653389312375615
2023-09-16,116.6032091009174,84577.2034194029,0.00937638856292457
2023-09-17,118.48299840573485,108357.00176799814,0.015992681068586735
2023-09-18,116.3648911620489,13210.725593079587,-0.01803860943156166
2023-09-19,116.28456811105052,8187.756271105997,-0.0006905071212360016
2023-09-20,109.0400246615921,19422.99747633519,-0.06432534680138145
2023-09-21,106.88219650739752,23288.731880291303,-0.019987752826685797
2023-09-22,106.39684217958725,65787.92030510904,-0.004551363027863206
2023-09-23,103.82639588955146,4054.308291151279,-0.02445566363929699
2023-09-24,107.32573475295897,101676.38163895377,0.03314822607863271
2023-09-25,104.35156516372788,18807.144466129153,-0.028102827559212656
2023-09-26,103.48893956099066,14373.175416368307,-0.008300889733939675
2023-09-27,103.81179065391922,8005.592386386497,0.003114811545721827
2023-09-28,106.90119751612235,4209.685951851267,0.02932546578132231
2023-09-29,103.92690101502274,50169.90299557679,-0.028217243023588787
2023-09-30,106.4261217767477,23702.077160564702,0.02376327504309919
2023-10-01,106.50114256661686,6063.479567022319,0.000704661220391741
2023-10-02,104.4831213728225,6032.526726671593,-0.01913017302095902
2023-10-03,105.50597747915546,15744.010728246081,0.009742069485265415
2023-10-04,105.97983114518199,116893.84863008802,0.0044811939114694005
2023-10-05,104.7675897817937,16990.48310002558,-0.011504337543175893
2023-10-06,104.96642193827117,4899.346201259076,0.0018960416998003772
2023-10-07,104.21272429424211,17227.408912981886,-0.0072062719372351985
2023-10-08,104.50182996905775,16768.81902163164,0.00277034690502496
2023-10-09,105.94787166527995,1484.9158115316393,0.013742613490420927
2023-10-10,109.4171380582827,20862.428348119163,0.032220336322907044
2023-10-11,106.79501215361189,17484.41986246234,-0.02425630997653698
2023-10-12,111.50527400190742,44187.903971681866,0.04316066749312533
2023-10-13,107.28942982039462,139938.18871868736,-0.03854175599045004
2023-10-14,107.01772044185263,67952.55564541595,-0.002535701900711665
2023-10-15,108.33852076345802,16833.24887818398,0.012266344129691523
2023-10-16,109.00356780400675,7284.281535033184,0.006119837354700655
2023-10-17,107.70829745023416,288762.49229738105,-0.011953990396411878
2023-10-18,107.31454322574136,23370.233852644644,-0.0036624450071455067
2023-10-19,106.3147633733636,22335.425667316653,-0.009360018693176661
2023-10-20,105.12150426412813,21501.434071471103,-0.011287295138884235
2023-10-21,106.97647030041675,26851.709347716853,0.017492041940420498
2023-10-22,107.79693397331232,19065.57416607514,0.007640309719300947
2023-10-23,106.36653687208815,12410.994265998233,-0.013358191905213085
2023-10-24,108.35176545687659,12748.145114144836,0.018491997508665016
2023-10-25,109.07426846650266,21316.71380735732,0.006645990417532187
2023-10-26,110.91745263105895,12791.999671916481,0.016757242376779204
2023-10-27,112.379196015745,10798.410402467574,0.013092576838472245
2023-10-28,110.5866007583811,24500.0448634385,-0.01607990021844145
2023-10-29,109.40923599149627,17069.060608965636,-0.010703620803939395
2023-10-30,111.11227566552668,99110.72996586961,0.015445872102465237
2023-10-31,112.53323361035604,1554.6880469702148,0.012707405308669296
2023-11-01,112.54245812608623,65611.53854521505,8.196812071703736e-05
2023-11-02,112.86327198695912,76579.53802996603,0.00284654766617564
2023-11-03,115.84237161134432,2770.0198565681617,0.0260532979157685
2023-11-04,114.53712128513295,15635.705717719762,-0.011331427776716599
2023-11-05,115.85517520000663,15192.529929173923,0.011441947623400754
2023-11-06,115.44532813199513,5391.011481928511,-0.0035438530486778795
2023-11-07,115.00130134302458,10119.13345712656,-0.0038536240645444075
2023-11-08,117.6152826308634,7254.840313518656,0.022475537039743806
2023-11-09,119.63283073795652,127041.6727394079,0.017008326979760596
2023-11-10,121.6560135314186,56144.18501300156,0.01677019272001277
2023-11-11,124.93668352954737,78555.06281358204,0.026609576143086584
2023-11-12,125.05168777587004,45327.63021445764,0.000920076832655181
2023-11-13,126.83235987006123,7122.031087206477,0.014139059425899278
2023-11-14,126.11079908177791,13036.12636850401,-0.005705335131869121
2023-11-15,126.9945542203622,35931.6772918029,0.006983327049768842
2023-11-16,126.72778290380258,6489.055004156522,-0.0021028610873536917
2023-11-17,127.03736599242943,44936.175069204925,0.002439919299854364
2023-11-18,128.62284039815557,17320.994538197392,0.012403140508738272
2023-11-19,126.5984150704754,15141.266748039498,-0.015864413664669452
2023-11-20,132.07470849818117,44844.66768414779,0.042347745513709206
2023-11-21,129.50861296690206,34346.77172695983,-0.01962034762999404
2023-11-22,126.46475036167055,15352.503500022896,-0.023783772255754645
2023-11-23,129.4928715319424,70215.88197348372,0.023662217470001357
2023-11-24,131.62527864571217,7472.139671601319,0.016333253879258717
2023-11-25,133.34523057336548,40779.53359429624,0.012982396341043104
2023-11-26,135.09907443017246,39858.91040996816,0.013066910185285599
2023-11-27,135.13353780886618,16162.573339221693,0.0002550645430617075
2023-11-28,132.7965650417112,30519.86378477445,-0.017445087429716632
2023-11-29,133.06456508857127,6303.664586176703,0.0020160911638745266
2023-11-30,131.3402426152616,55493.82427434223,-0.013043234230242234
2023-12-01,133.99381238588717,18308.081686514146,0.020002394668355024
2023-12-02,133.66711263174537,13059.57655792077,-0.002441147630042773
2023-12-03,131.54414926072212,62881.62224530722,-0.016009943935850233
2023-12-04,130.7666993208968,10890.610875677186,-0.005927716833059869
2023-12-05,131.9170668039752,5385.894598438071,0.00875862908551249
2023-12-06,130.50335722455648,4644.183365729162,-0.0107744910560795
2023-12-07,128.43905920072274,40376.77213077486,-0.015944407911328628
2023-12-08,129.13111565579686,6121.550220929244,0.005373744229838246
2023-12-09,129.8302230038642,127362.69762877679,0.005399331422174455
2023-12-10,128.584818987142,2746.466875579492,-0.009638863507422596
2023-12-11,127.44284510549559,120145.20936962831,-0.008920766112366455
2023-12-12,128.099715651093,27201.229873588105,0.005140998747152726
2023-12-13,124.50517761742827,19995.98711450468,-0.028461686829946483
2023-12-14,121.10985506873378,12772.898661313902,-0.027649275487531107
2023-12-15,119.44179032168614,32831.25097344,-0.01386888442504872
2023-12-16,118.99246828451975,21212.91127262989,-0.003768943034236945
2023-12-17,119.794568991595,66390.01064253808,0.006718151311960092
2023-12-18,123.44373621228677,24691.8287652344,0.03000712433899104
2023-12-19,125.64226063903952,25598.82578038247,0.017653192464040388
2023-12-20,125.30363813775244,15311.933761861554,-0.0026987705992685424
2023-12-21,125.3186348534999,20807.200346248264,0.0001196758419462234
2023-12-22,122.89237661114956,29965.49310809049,-0.019550587292756178
2023-12-23,122.90832136813488,3983.1634025878784,0.00012973728015220194
2023-12-24,122.2619103699571,5720.517646358404,-0.005273172778402758
2023-12-25,123.11512843800121,46316.98845376057,0.00695437120676179
2023-12-26,121.15555546324389,26130.681469181294,-0.01604461887104646
2023-12-27,122.48177367261559,18324.910883771186,0.010886930284823446
2023-12-28,126.35772994974424,22436.265698493517,0.031154778260051554
2023-12-29,126.14623230556032,31181.545404838937,-0.001675202969137152
2023-12-30,127.22740073639036,12838.969534367337,0.00853423444197883
2023-12-31,129.06019483279118,10114.196142276656,0.014302879834222251
