datetime,temperature,humidity
2023-01-02 18:00:00,17.63240773905552,27.178762006713058
2023-01-02 19:00:00,18.141526727758187,31.604239990203816
2023-01-02 20:00:00,18.286090537657362,40.3900416871506
2023-01-02 21:00:00,16.88166579396329,45.888328817064675
2023-01-02 22:00:00,18.750524476625383,50.30751788318196
2023-01-02 23:00:00,20.423519085402464,50.865450250915295
2023-01-03 00:00:00,21.875422395263598,55.1203126290573
2023-01-03 01:00:00,23.846618975641412,58.139015648056315
2023-01-03 02:00:00,24.588846612505538,63.891805380833205
2023-01-03 03:00:00,24.087956207839365,61.38620704208827
2023-01-03 04:00:00,26.572072367216567,63.22951365857724
2023-01-03 05:00:00,27.273339388469118,69.3016442387266
2023-01-03 06:00:00,27.361728183735877,69.14907688737536
2023-01-03 07:00:00,27.67864064400918,67.05237627914498
2023-01-03 08:00:00,26.89609998103998,70.80244531297237
2023-01-03 09:00:00,25.688162383617748,68.91866166658353
2023-01-03 10:00:00,24.082311837173343,60.442034431459234
2023-01-03 11:00:00,21.242329851529952,62.56403130732674
2023-01-03 12:00:00,21.993281184068657,44.29155442933252
2023-01-03 13:00:00,20.429535907941418,43.855321801551014
2023-01-03 14:00:00,19.237682580855033,36.415888396986
2023-01-03 15:00:00,16.601931080620048,26.52518129090375
2023-01-03 16:00:00,15.949161916211388,32.266088495097755
2023-01-03 17:00:00,17.528098544443807,30.07274593230222
2023-01-03 18:00:00,16.207424449860813,37.567248716210656
2023-01-03 19:00:00,17.039511937074284,33.83554189699252
2023-01-03 20:00:00,16.824831473335514,27.558557802665213
2023-01-03 21:00:00,17.55828638659367,45.12832720793997
2023-01-03 22:00:00,19.438283805976,46.10516847762676
2023-01-03 23:00:00,19.124397302816156,47.734107615292686
2023-01-04 00:00:00,20.963888255176094,48.867579505750825
2023-01-04 01:00:00,21.63160398544703,50.37918471843297
2023-01-04 02:00:00,22.796185821300465,58.138966119644714
2023-01-04 03:00:00,23.886919906374434,69.58587872225188
2023-01-04 04:00:00,25.141771139377706,76.7434396053618
2023-01-04 05:00:00,24.868518599986906,77.0347341671423
2023-01-04 06:00:00,26.700797993486148,67.55575289106864
2023-01-04 07:00:00,24.306845043551668,63.72042935933632
2023-01-04 08:00:00,24.44133990711318,68.02493931024479
2023-01-04 09:00:00,23.31973179986519,55.299938795916724
2023-01-04 10:00:00,24.0964380715266,61.61583857092398
2023-01-04 11:00:00,21.565432390576827,54.438367970557046
2023-01-04 12:00:00,21.03184453946864,47.6698174906588
2023-01-04 13:00:00,17.14556201289777,36.8501037616156
2023-01-04 14:00:00,17.617590078696416,42.568000532848615
2023-01-04 15:00:00,17.130167937484096,33.19436017795954
2023-01-04 16:00:00,15.454072438000889,26.82990774575981
2023-01-04 17:00:00,15.864028029294182,16.32017240781039
2023-01-04 18:00:00,14.037669681987,29.862425474746818
2023-01-04 19:00:00,16.062080218535193,39.542741457567345
2023-01-04 20:00:00,17.37926075587524,40.985787997050544
2023-01-04 21:00:00,15.441069409717263,33.57238309333766
2023-01-04 22:00:00,16.32381542986644,36.98893969819109
2023-01-04 23:00:00,19.35950520296562,47.16749037832472
2023-01-05 00:00:00,20.711804667495592,45.00807280405852
2023-01-05 01:00:00,19.8366979418132,56.685340401147684
2023-01-05 02:00:00,21.079813182904136,63.830401391923424
2023-01-05 03:00:00,22.189685144041555,70.27680174315249
2023-01-05 04:00:00,21.859036391760675,66.81973769328903
2023-01-05 05:00:00,22.723336813814143,68.30014777489653
2023-01-05 06:00:00,22.748879629530464,65.61008706621719
2023-01-05 07:00:00,22.757256743784975,65.18411475558207
2023-01-05 08:00:00,22.935096655993572,66.18811361618113
2023-01-05 09:00:00,22.355535076096157,65.97896315781182
2023-01-05 10:00:00,22.58439674915443,64.56792313116625
2023-01-05 11:00:00,18.77979773848292,51.160486148648744
2023-01-05 12:00:00,19.42065943354053,57.463442844797626
2023-01-05 13:00:00,16.882720370728567,43.4680010927368
2023-01-05 14:00:00,15.798058741715572,39.893163528257794
2023-01-05 15:00:00,15.445837187777299,32.121805980529935
2023-01-05 16:00:00,12.815100151946638,20.558290622946544
2023-01-05 17:00:00,13.78454982772949,35.10171045602389
2023-01-05 18:00:00,13.364514472408217,33.684219485462165
2023-01-05 19:00:00,13.829697620822857,29.27484568862758
2023-01-05 20:00:00,14.097294127697216,33.014445510435586
2023-01-05 21:00:00,17.031999573361414,38.43756046478952
2023-01-05 22:00:00,14.9511144041764,32.18727071556727
2023-01-05 23:00:00,16.24305616690743,42.17835571121806
2023-01-06 00:00:00,17.427003649211564,53.97132339810904
2023-01-06 01:00:00,18.773485159885777,48.90493378620417
2023-01-06 02:00:00,19.884951220243217,61.46778966083312
2023-01-06 03:00:00,22.73712601725379,57.359226600613866
2023-01-06 04:00:00,23.75622367254968,69.65265798785639
2023-01-06 05:00:00,22.260281428119068,69.14030911429394
2023-01-06 06:00:00,22.16764442689577,61.92434092047245
2023-01-06 07:00:00,23.302443278254945,75.1422132980672
2023-01-06 08:00:00,21.78349638027887,63.64755019169856
2023-01-06 09:00:00,22.18104130390177,60.090873438659074
2023-01-06 10:00:00,20.725261368401046,61.00284598615473
2023-01-06 11:00:00,17.81321816404879,60.91956764919398
2023-01-06 12:00:00,19.5976493769664,44.920890905107974
2023-01-06 13:00:00,18.569930795004797,45.13201834718951
2023-01-06 14:00:00,14.976065697943339,42.1440825016529
2023-01-06 15:00:00,14.188997873514543,39.323392412584774
2023-01-06 16:00:00,14.0939908745143,33.561699700697346
2023-01-06 17:00:00,13.671703146801727,28.84634427880201
2023-01-06 18:00:00,13.856606536867993,25.862048896756402
2023-01-06 19:00:00,15.412344620311785,31.112202889450497
2023-01-06 20:00:00,13.760874946014878,27.318796864383188
2023-01-06 21:00:00,13.972720451072218,21.251111958795928
2023-01-06 22:00:00,14.468203223353495,42.18279902078838
2023-01-06 23:00:00,16.365779175012126,49.3432933033805
2023-01-07 00:00:00,18.403210062190134,38.185337822290776
2023-01-07 01:00:00,21.572709642739483,50.12772737850072
2023-01-07 02:00:00,20.516284957304148,63.09577130502589
2023-01-07 03:00:00,22.34510829519855,74.42961297228949
2023-01-07 04:00:00,22.9533586473076,67.4244766140658
2023-01-07 05:00:00,24.713447582337185,65.67850181963568
2023-01-07 06:00:00,26.279952822156154,69.0855177944758
2023-01-07 07:00:00,23.11111998737802,76.19289862152232
2023-01-07 08:00:00,22.71404746027674,64.09068718006614
2023-01-07 09:00:00,23.51563062997114,60.146175590479714
2023-01-07 10:00:00,22.181891489626317,57.58628238908985
2023-01-07 11:00:00,22.20626529470251,50.40973786075684
2023-01-07 12:00:00,19.71616070709087,50.61335157997408
2023-01-07 13:00:00,17.546828635060873,52.94701139029746
2023-01-07 14:00:00,17.35997278195953,41.61539636558018
2023-01-07 15:00:00,16.91261155073984,34.59609686563763
2023-01-07 16:00:00,15.90084481345336,31.2204355797335
2023-01-07 17:00:00,15.16000680945692,22.865529430735375
2023-01-07 18:00:00,15.621632821676526,34.415548885735795
2023-01-07 19:00:00,15.967843244674498,30.292297489154613
2023-01-07 20:00:00,16.753947439762964,31.777092356358022
2023-01-07 21:00:00,16.889247029450267,51.82340221549327
2023-01-07 22:00:00,17.183421732510308,41.493764541828476
2023-01-07 23:00:00,18.777836072368085,41.06466384747374
2023-01-08 00:00:00,21.20650896650835,47.86821201897225
2023-01-08 01:00:00,20.55194194307802,60.91860944803419
2023-01-08 02:00:00,23.018133496045756,60.56635205268884
2023-01-08 03:00:00,23.36612404581198,56.95074573214406
2023-01-08 04:00:00,24.65695637420935,71.91665274856476
2023-01-08 05:00:00,26.479904208378468,65.97779609808639
2023-01-08 06:00:00,25.63614093593253,79.36648888108773
2023-01-08 07:00:00,25.393703769806535,74.71875685435464
2023-01-08 08:00:00,23.559781226764095,65.08389859739506
2023-01-08 09:00:00,24.94234559587028,70.54721743240646
2023-01-08 10:00:00,23.876166229873874,60.339277552637036
2023-01-08 11:00:00,24.257133997457544,59.44024927766151
2023-01-08 12:00:00,20.559989243282107,52.423664086472336
2023-01-08 13:00:00,19.859592358697476,40.59183582299529
2023-01-08 14:00:00,18.749383683710764,36.782250838412736
2023-01-08 15:00:00,19.105983526861415,41.00766846417487
2023-01-08 16:00:00,16.701217564818112,31.005615263778587
2023-01-08 17:00:00,16.637032765472007,28.663241158008674
2023-01-08 18:00:00,16.854876113434006,25.224387103253235
2023-01-08 19:00:00,16.661554814267266,32.799478802185966
2023-01-08 20:00:00,16.583784842069115,42.99211652052695
2023-01-08 21:00:00,18.07276964933867,30.5201998049977
2023-01-08 22:00:00,20.039735493519434,40.121097283363824
2023-01-08 23:00:00,19.195332921367225,51.88472187502666
2023-01-09 00:00:00,21.696632639082924,49.60179304377138
2023-01-09 01:00:00,22.203169970106767,57.438239883299076
2023-01-09 02:00:00,25.347524177556803,54.68803235926549
2023-01-09 03:00:00,23.705795399605513,66.28367110976912
2023-01-09 04:00:00,25.50325597921947,66.384786750666
2023-01-09 05:00:00,26.97507179351907,74.24716650418064
2023-01-09 06:00:00,28.367461765039177,75.93693025782376
2023-01-09 07:00:00,26.597003382112305,82.26633473587444
2023-01-09 08:00:00,25.6366749895174,70.21867394175663
2023-01-09 09:00:00,27.304457635990072,65.77111720664183
2023-01-09 10:00:00,22.963131711156045,60.971921507886705
2023-01-09 11:00:00,21.027140921470657,53.41054943799697
2023-01-09 12:00:00,22.389870274417007,51.69241921730857
2023-01-09 13:00:00,20.168983496601378,43.34661204725452
2023-01-09 14:00:00,18.456428835319553,40.84230488134811
2023-01-09 15:00:00,19.160246961153128,42.44585205430896
2023-01-09 16:00:00,17.908081289211367,27.646779097913015
2023-01-09 17:00:00,16.604893647394725,36.38087627986385
2023-01-09 18:00:00,15.719695601329105,36.58557533669933
2023-01-09 19:00:00,18.041429606411597,30.09114083926323
2023-01-09 20:00:00,18.314481753398827,22.070217429268247
2023-01-09 21:00:00,18.352714650074365,32.818754440796894
2023-01-09 22:00:00,21.3242986484979,46.48497273280546
2023-01-09 23:00:00,19.6009529546278,44.70927878645511
2023-01-10 00:00:00,20.4243306534389,45.003488838525406
2023-01-10 01:00:00,22.53403880820946,52.65250629590918
2023-01-10 02:00:00,24.365559595216755,64.20310013252265
2023-01-10 03:00:00,25.666640015872172,66.87580346473787
2023-01-10 04:00:00,25.95063845835428,66.12584757984034
2023-01-10 05:00:00,27.014809039699585,67.48439446670791
2023-01-10 06:00:00,25.550398311614394,68.0412092547809
2023-01-10 07:00:00,28.04162452252782,64.70646560328885
2023-01-10 08:00:00,25.980026648098516,75.39738652303603
2023-01-10 09:00:00,26.346278135977446,62.530533277674294
2023-01-10 10:00:00,24.4952028950097,66.0857926041275
2023-01-10 11:00:00,23.360044004199757,62.78296116166281
2023-01-10 12:00:00,22.13343024516829,54.99155449073992
2023-01-10 13:00:00,20.66955678079564,42.665517534359424
2023-01-10 14:00:00,19.608826503527176,42.01865045168297
2023-01-10 15:00:00,19.207832186572798,35.73688634431449
2023-01-10 16:00:00,17.226739626321116,28.16098262066059
2023-01-10 17:00:00,17.18394944869941,32.303279882826644
2023-01-10 18:00:00,16.15724390943024,24.10480104420099
2023-01-10 19:00:00,17.798128455151133,36.61988041652644
2023-01-10 20:00:00,16.12012079514578,30.356405437819248
2023-01-10 21:00:00,19.32947068000873,36.86366265563315
2023-01-10 22:00:00,18.45984204935564,41.41643935773062
2023-01-10 23:00:00,18.209666928915453,43.52909422942913
2023-01-11 00:00:00,20.99587189314586,52.93346900737618
2023-01-11 01:00:00,21.412827616677202,52.801862618937776
2023-01-11 02:00:00,24.071325597721515,64.35648648728623
2023-01-11 03:00:00,23.54346805054069,57.41223722249724
2023-01-11 04:00:00,24.47345393452921,67.9524059734208
2023-01-11 05:00:00,23.45772649070485,79.01316152107277
2023-01-11 06:00:00,24.992735548663553,64.99834337697213
2023-01-11 07:00:00,22.777573019142213,65.9297916731571
2023-01-11 08:00:00,23.044308727788835,69.8900473239834
2023-01-11 09:00:00,24.51987751428369,65.04004453342908
2023-01-11 10:00:00,23.435260345823693,61.75315049636783
2023-01-11 11:00:00,21.794335175850186,57.622316552788604
2023-01-11 12:00:00,19.033023856870784,53.17360734280883
2023-01-11 13:00:00,18.58341102979279,50.37211830773079
2023-01-11 14:00:00,17.346937273736568,42.049093284642495
2023-01-11 15:00:00,15.082172452668111,34.65157610317637
2023-01-11 16:00:00,16.875186750492624,36.042360430324955
2023-01-11 17:00:00,15.675909944804499,40.1808931486947
2023-01-11 18:00:00,14.333993958257707,29.33683126808713
2023-01-11 19:00:00,14.679618617344136,25.808836950865373
2023-01-11 20:00:00,15.288745440203549,38.21489527074607
2023-01-11 21:00:00,13.762173101732616,35.25595855650096
2023-01-11 22:00:00,16.522140568746618,29.136652269929847
2023-01-11 23:00:00,17.224136477850095,49.06072748370161
2023-01-12 00:00:00,18.13061251186999,47.323359070230474
2023-01-12 01:00:00,20.07845767608052,54.72371449052959
2023-01-12 02:00:00,23.297686526849493,61.65990165284495
2023-01-12 03:00:00,23.112312614169085,65.09463402262631
2023-01-12 04:00:00,22.63230791301214,70.86776716138394
2023-01-12 05:00:00,24.214571541654482,67.14108467293211
2023-01-12 06:00:00,25.152375832868536,72.56552899088041
2023-01-12 07:00:00,24.44968799180188,68.02078313786181
2023-01-12 08:00:00,23.02941191330052,71.01456048012626
2023-01-12 09:00:00,21.474383565854083,67.21897304379627
2023-01-12 10:00:00,21.732119569953916,55.32280648977694
2023-01-12 11:00:00,20.17163716464345,60.606291482925585
2023-01-12 12:00:00,19.331530255091703,47.32018277442989
2023-01-12 13:00:00,17.73188101663602,48.86390808935526
2023-01-12 14:00:00,16.89707516668736,41.83643656700676
2023-01-12 15:00:00,14.235782484050159,45.04878276024479
2023-01-12 16:00:00,15.255216239143259,31.562162012451974
2023-01-12 17:00:00,13.599739686237847,28.93489949362768
2023-01-12 18:00:00,15.273323136820427,29.902901970561338
2023-01-12 19:00:00,12.648058538725133,29.16558456004724
2023-01-12 20:00:00,15.54408928695466,36.67920143402153
2023-01-12 21:00:00,14.774610216913175,27.77631133408611
2023-01-12 22:00:00,14.937436384813244,34.73158790426813
2023-01-12 23:00:00,16.29016728785495,39.48460449005367
2023-01-13 00:00:00,17.72979686744202,54.75153795986782
2023-01-13 01:00:00,19.753128225447906,63.72944776495987
2023-01-13 02:00:00,21.045173835585242,59.47775390731264
2023-01-13 03:00:00,20.97440948220765,63.29802700778081
2023-01-13 04:00:00,22.31136483229882,67.67076889125457
2023-01-13 05:00:00,24.973298080480404,75.1279080388223
2023-01-13 06:00:00,24.727543170100713,65.36323432904713
2023-01-13 07:00:00,23.267351391542576,70.5103614394553
2023-01-13 08:00:00,22.373722902728044,72.19649622460096
2023-01-13 09:00:00,21.668140812864504,66.64760647343013
2023-01-13 10:00:00,21.13585632028017,60.94790808299376
2023-01-13 11:00:00,18.306169713847662,60.18161136488627
2023-01-13 12:00:00,17.792767638213004,36.483838535003805
2023-01-13 13:00:00,15.105469048031697,48.21299569560422
2023-01-13 14:00:00,15.988077511033044,36.729621584363066
2023-01-13 15:00:00,15.223895373153274,26.70469989198679
2023-01-13 16:00:00,13.324939021490044,35.23550492193621
2023-01-13 17:00:00,14.91123312010474,37.54977620003342
2023-01-13 18:00:00,11.97229660119282,29.31275742686154
2023-01-13 19:00:00,11.937765201335623,35.445856210233345
2023-01-13 20:00:00,14.162273992068895,40.74088321425444
2023-01-13 21:00:00,15.81811599822282,42.43243664418918
2023-01-13 22:00:00,17.531450142825882,48.19982264685698
2023-01-13 23:00:00,16.637824952085097,48.53425655330896
2023-01-14 00:00:00,19.515017868495185,50.37716819450776
2023-01-14 01:00:00,19.73964330972098,47.166551842564544
2023-01-14 02:00:00,20.861268956399492,58.76968755935013
2023-01-14 03:00:00,23.00498028104632,59.92590264715001
2023-01-14 04:00:00,23.622104421793765,78.17522166317781
2023-01-14 05:00:00,21.948662151904855,68.43908746361971
2023-01-14 06:00:00,25.229560746008428,70.61602403392243
2023-01-14 07:00:00,25.0220801144458,72.07594340598374
2023-01-14 08:00:00,22.577924201285416,67.53852030755104
2023-01-14 09:00:00,22.867273286339486,72.61739082588477
2023-01-14 10:00:00,21.99403018628278,56.88675319132791
2023-01-14 11:00:00,20.62023173479039,56.14941817823665
2023-01-14 12:00:00,18.581927367919498,46.287647071509895
2023-01-14 13:00:00,17.234497357909923,38.22350654184629
2023-01-14 14:00:00,16.74376388027578,36.941154545473644
2023-01-14 15:00:00,16.97663698941628,35.67268039102692
2023-01-14 16:00:00,15.623962786850466,30.532980801725078
2023-01-14 17:00:00,14.28211844626352,27.21937857484939
2023-01-14 18:00:00,15.32665684273571,22.96841268164083
2023-01-14 19:00:00,11.950005033598748,30.265955611075142
2023-01-14 20:00:00,16.520554149097574,25.155890054156266
2023-01-14 21:00:00,14.500823363082539,39.65814419471705
2023-01-14 22:00:00,16.988098871424054,40.41219876467265
2023-01-14 23:00:00,17.51145249130854,37.5358616006247
2023-01-15 00:00:00,18.705318524279075,48.453954614750614
2023-01-15 01:00:00,22.529704401443727,51.41559887409733
2023-01-15 02:00:00,22.181758985860956,61.5958725520959
2023-01-15 03:00:00,24.105966739870045,70.84438785384658
2023-01-15 04:00:00,24.58129097239536,57.94464572746007
2023-01-15 05:00:00,25.678493172994266,69.89364692151837
2023-01-15 06:00:00,25.521863758972884,69.1993360221668
2023-01-15 07:00:00,24.064274997461816,72.67521690803369
2023-01-15 08:00:00,25.915904187191156,68.38649121687727
2023-01-15 09:00:00,23.702335446681747,60.382288965036814
2023-01-15 10:00:00,21.674100150073052,58.40473032166696
2023-01-15 11:00:00,21.665764113186146,51.19625161803286
2023-01-15 12:00:00,22.3685272688695,55.380035692993275
2023-01-15 13:00:00,20.490663773147038,44.93017734130941
2023-01-15 14:00:00,18.151347865592186,49.50595342876524
2023-01-15 15:00:00,17.17927254277952,35.55456030719598
2023-01-15 16:00:00,16.474878045987687,29.137458089758994
2023-01-15 17:00:00,18.434759223262503,23.1129115111545
2023-01-15 18:00:00,16.628915055949022,20.984301618720274
2023-01-15 19:00:00,16.904987338301954,22.760803759191127
2023-01-15 20:00:00,18.060501910651485,34.015125179368624
2023-01-15 21:00:00,18.11746881546684,38.401489492418605
2023-01-15 22:00:00,18.70706159783895,32.09404648983934
2023-01-15 23:00:00,20.0254983716933,49.29881066833006
2023-01-16 00:00:00,21.492061705522016,47.58469474158287
2023-01-16 01:00:00,22.86606854853602,55.910345961977846
2023-01-16 02:00:00,24.880107092268933,68.06110314127699
2023-01-16 03:00:00,25.280928190196608,68.62633220305862
2023-01-16 04:00:00,26.794817903706637,65.97785483615957
2023-01-16 05:00:00,26.51714333834598,64.86255539870494
2023-01-16 06:00:00,26.88057292612093,59.24092299335348
2023-01-16 07:00:00,24.66455295865318,65.72274992956923
2023-01-16 08:00:00,27.10820219091312,66.26485688155043
2023-01-16 09:00:00,25.769789042447478,59.206237987975086
2023-01-16 10:00:00,25.409155721431976,59.34371516453865
2023-01-16 11:00:00,20.32969149989706,55.560640316844285
2023-01-16 12:00:00,24.038230529144407,48.87572009095976
2023-01-16 13:00:00,20.53144809279879,41.57360619383226
2023-01-16 14:00:00,20.585844469187734,40.84327335983347
2023-01-16 15:00:00,17.411984586728252,38.067567624116236
2023-01-16 16:00:00,18.27705448050274,27.22749653709701
2023-01-16 17:00:00,16.115556714957812,37.73614537295002
2023-01-16 18:00:00,16.376231039304194,29.507059338578692
2023-01-16 19:00:00,19.083003631998235,30.77573158894285
2023-01-16 20:00:00,17.47359817467683,36.220564040594056
2023-01-16 21:00:00,18.66932338703342,37.02394503258634
2023-01-16 22:00:00,20.347729383138983,44.7656831695661
2023-01-16 23:00:00,21.16671960892652,46.25923992395847
2023-01-17 00:00:00,22.100274729507206,46.937813126797735
2023-01-17 01:00:00,23.590907880556987,56.98389852808101
2023-01-17 02:00:00,26.814561196810555,54.28136896339667
2023-01-17 03:00:00,25.365681769515916,64.68493415261368
2023-01-17 04:00:00,26.39297356292554,67.15435812246635
2023-01-17 05:00:00,27.713408039192903,68.27793223941865
2023-01-17 06:00:00,27.907463668762823,69.35731244280535
2023-01-17 07:00:00,27.784890224014944,59.90927129829318
2023-01-17 08:00:00,26.700908048520272,64.57688353698403
2023-01-17 09:00:00,24.085977391658815,64.6063601294365
2023-01-17 10:00:00,25.785909080933166,60.799281959987304
2023-01-17 11:00:00,21.756945392027298,50.0380051974208
2023-01-17 12:00:00,21.866298430175092,56.32853920432351
2023-01-17 13:00:00,19.467572370758976,40.4927448568772
2023-01-17 14:00:00,18.901965397066647,44.84728600263364
2023-01-17 15:00:00,18.207442066743848,37.993836185627515
2023-01-17 16:00:00,17.351575672069906,29.448355375092156
2023-01-17 17:00:00,16.896866445346205,39.55803793726626
2023-01-17 18:00:00,17.860690872776114,24.0318158412176
2023-01-17 19:00:00,16.811545541215626,35.277254342268584
2023-01-17 20:00:00,16.552356461914396,37.68240351452609
2023-01-17 21:00:00,18.492617415386267,32.5047633308857
2023-01-17 22:00:00,19.68947048892464,46.962326500321645
2023-01-17 23:00:00,18.41283421589657,43.57338652495499
2023-01-18 00:00:00,21.465167548084917,51.443468146399056
2023-01-18 01:00:00,22.79505201646297,56.47799009590646
2023-01-18 02:00:00,22.933118545372764,59.32845629264712
2023-01-18 03:00:00,25.571798843154692,68.19617698952986
2023-01-18 04:00:00,24.769581780711466,71.28795167844979
2023-01-18 05:00:00,25.47284367512193,60.57585665959047
2023-01-18 06:00:00,25.271970043628762,76.52170121439076
2023-01-18 07:00:00,25.217031393352652,61.006056585603034
2023-01-18 08:00:00,23.53193646437934,72.48323909739705
2023-01-18 09:00:00,22.31941197554508,69.77566130786894
2023-01-18 10:00:00,24.243965250397807,54.54516784892395
2023-01-18 11:00:00,20.52191626574694,53.122309462277535
2023-01-18 12:00:00,19.00860765054366,44.47147665757019
2023-01-18 13:00:00,16.477732272331096,43.74901394650617
2023-01-18 14:00:00,16.71157806513767,38.45982857907138
2023-01-18 15:00:00,14.917447348453186,39.756167037615896
2023-01-18 16:00:00,17.013803608861835,39.23103565490929
2023-01-18 17:00:00,15.808364743571477,37.65990252816845
2023-01-18 18:00:00,13.86680778690965,27.18915986710849
2023-01-18 19:00:00,16.905168583693936,29.635374105496044
2023-01-18 20:00:00,16.062128119247564,24.26230096320637
2023-01-18 21:00:00,15.479076586648299,31.828514043788076
2023-01-18 22:00:00,14.269912236393607,44.82425816548716
2023-01-18 23:00:00,20.19706329843866,52.90153321569077
2023-01-19 00:00:00,17.742660055001267,43.828255640600304
2023-01-19 01:00:00,18.71415922200961,52.21405960628603
2023-01-19 02:00:00,22.522570432009577,59.867971215205095
2023-01-19 03:00:00,24.911222159241316,65.54294141782889
2023-01-19 04:00:00,24.58775972130544,63.27249047608042
2023-01-19 05:00:00,24.205897880350694,71.4388217481018
2023-01-19 06:00:00,24.347774737947816,67.63080326464542
2023-01-19 07:00:00,24.37846986766941,69.24625517138998
2023-01-19 08:00:00,23.7287101331671,70.0519293157072
2023-01-19 09:00:00,22.40251176752906,64.17424697278581
2023-01-19 10:00:00,21.138097360292242,57.81807054736723
2023-01-19 11:00:00,19.715558651322223,54.62833188242145
2023-01-19 12:00:00,17.682372446197267,49.558185203973345
2023-01-19 13:00:00,16.816034138087318,42.97356394853907
2023-01-19 14:00:00,14.154565637172619,38.706019686664455
2023-01-19 15:00:00,14.672678068816008,43.85110022879289
2023-01-19 16:00:00,12.949231066358038,35.48408916401752
2023-01-19 17:00:00,12.298550764329667,29.204081884072835
2023-01-19 18:00:00,13.377956415348642,33.48477202255368
2023-01-19 19:00:00,14.729248643159307,29.012386025438595
2023-01-19 20:00:00,14.726442089791703,38.5451151122444
2023-01-19 21:00:00,13.006198829827367,37.70607533725959
2023-01-19 22:00:00,14.599226251857317,39.4634892799786
2023-01-19 23:00:00,17.714824309897445,47.062203727000856
2023-01-20 00:00:00,17.06765678209798,42.14561923965727
2023-01-20 01:00:00,19.10432912904899,49.542543557501325
2023-01-20 02:00:00,21.072390446574257,54.030374968004566
2023-01-20 03:00:00,20.579765031282616,64.85685109754948
2023-01-20 04:00:00,22.441094930705813,75.9830830731143
2023-01-20 05:00:00,21.497002226950325,80.47501725674447
2023-01-20 06:00:00,22.398632356048786,73.19025550720379
2023-01-20 07:00:00,23.15080965601109,71.8227389005037
2023-01-20 08:00:00,20.74272569102816,58.31521940492507
2023-01-20 09:00:00,21.988584224106674,61.42876662506093
2023-01-20 10:00:00,20.502700548623046,56.061081240458755
2023-01-20 11:00:00,19.881452233463257,52.072142910795165
2023-01-20 12:00:00,18.274058309701054,49.159280907076216
2023-01-20 13:00:00,18.138193551883173,42.46316620946422
2023-01-20 14:00:00,15.714078891075646,30.10350094812115
2023-01-20 15:00:00,14.147293892325266,39.597415656856676
2023-01-20 16:00:00,13.930422986821688,27.315776795612216
2023-01-20 17:00:00,13.880544385851087,31.877717794774348
2023-01-20 18:00:00,13.246922334520864,40.370413348749864
2023-01-20 19:00:00,13.442731772749315,26.084560516286487
2023-01-20 20:00:00,13.235830485702145,20.028054310579474
2023-01-20 21:00:00,14.10811677805974,34.427843266868464
2023-01-20 22:00:00,14.444917179568282,45.50479817499272
2023-01-20 23:00:00,18.846285958141003,54.61535636905256
2023-01-21 00:00:00,17.19247379967256,43.852252027737535
2023-01-21 01:00:00,19.085246581425736,57.65987701823282
